snapshot_date,principle,total_value
2025-05-06,273062.32,706994.94
2025-05-07,273062.32,707162.89
2025-05-08,273062.32,710600.74
2025-05-09,273062.32,709912.85
2025-05-10,273062.32,709912.85
2025-05-11,273062.32,709912.85
2025-05-12,273062.32,723704.44
2025-05-13,273062.32,712364.02
2025-05-14,273062.32,721125.4
2025-05-15,273062.32,713992.71
2025-05-16,273062.32,712408.14
2025-05-17,273062.32,712408.14
2025-05-18,273062.32,712408.14
2025-05-19,273062.32,711699.72
2025-05-20,273062.32,717963.02
2025-05-21,273062.32,718741.06
2025-05-22,273062.32,711429.31
2025-05-23,273062.32,710747.94
2025-05-24,273062.32,710747.94
2025-05-25,273062.32,710747.94
2025-05-26,273062.32,705847.91
2025-05-27,273062.32,704497.89
2025-05-28,273062.32,705135.32
2025-05-29,273062.32,709680.65
2025-05-30,273062.32,704526.4
2025-05-31,273062.32,704526.4
2025-06-01,273062.32,704526.4
2025-06-02,273062.32,704526.4
2025-06-03,273062.32,710823.17
2025-06-04,273062.32,712382.68
2025-06-05,273062.32,716373.1
2025-06-06,273062.32,714523.4
2025-06-07,273062.32,714523.4
2025-06-08,273062.32,714523.4
2025-06-09,273062.32,723419.45
2025-06-10,273062.32,721481.55
2025-06-11,273062.32,727661.16
2025-06-12,273062.32,723500.78
2025-06-13,273062.32,718414.62
2025-06-14,273062.32,718414.62
2025-06-15,273062.32,718414.62
2025-06-16,273062.32,727219.49
2025-06-17,273062.32,727604.54
2025-06-18,273062.32,726150.68
2025-06-19,273062.32,715235.85
2025-06-20,273062.32,720490.21
2025-06-21,273062.32,720490.21
2025-06-22,273062.32,720490.21
2025-06-23,273062.32,725894.86
2025-06-24,273062.32,739796.34
2025-06-25,273062.32,748577.04
2025-06-26,273062.32,747622.66
2025-06-27,273062.32,745980.44
2025-06-28,273062.32,745980.44
2025-06-29,273062.32,745980.44
2025-06-30,273062.32,744974.2
2025-07-01,273062.32,744849.61
2025-07-02,273062.32,744659.89
2025-07-03,273062.32,746081.99
2025-07-04,273062.32,742968.4
2025-07-05,273062.32,742968.4
2025-07-06,273062.32,742968.4
2025-07-07,273062.32,744399.37
2025-07-08,273062.32,752885.87
2025-07-09,273062.32,746190.77
2025-07-10,273062.32,752968.08
2025-07-11,273062.32,754339.84
2025-07-12,273062.32,754339.84
2025-07-13,273062.32,754339.84
2025-07-14,273062.32,756310.6
2025-07-15,273062.32,757693.5
2025-07-16,273062.32,756622.24
2025-07-17,273062.32,757370.12
2025-07-18,273062.32,763578.23
2025-07-19,273062.32,763578.23
2025-07-20,273062.32,763578.23
2025-07-21,273062.32,767743.31
2025-07-22,273062.32,772924.39
2025-07-23,273062.32,780291.61
2025-07-24,273062.32,787228.52
2025-07-25,273062.32,783731.66
2025-07-26,273062.32,783731.66
2025-07-27,273062.32,783731.66
2025-07-28,273062.32,787987.58
2025-07-29,273062.32,786447.89
2025-07-30,273062.32,779730.23
2025-07-31,273062.32,771969.48
2025-08-01,273062.32,766907.59
2025-08-02,273062.32,766907.59
2025-08-03,273062.32,766907.59
2025-08-04,273062.32,775708.2
2025-08-05,273062.32,779127.06
2025-08-06,273062.32,782023.32
2025-08-07,273062.32,783430.57
2025-08-08,273062.32,777907.09
2025-08-09,273062.32,777907.09
2025-08-10,273062.32,777907.09
2025-08-11,273062.32,780598.76
2025-08-12,273062.32,787406.67
2025-08-13,273062.32,793654.59
2025-08-14,273062.32,791260.62
2025-08-15,273062.32,793361.24
2025-08-16,273062.32,793361.24
2025-08-17,273062.32,793361.24
2025-08-18,273062.32,795505.97
2025-08-19,273062.32,794597.61
2025-08-20,273062.32,800116.29
2025-08-21,273062.32,799633.87
2025-08-22,273062.32,805173.26
2025-08-23,273062.32,805173.26
2025-08-24,273062.32,805173.26
2025-08-25,273062.32,815631.8
2025-08-26,273062.32,807790.43
2025-08-27,273062.32,799454.67
2025-08-28,273062.32,804510
2025-08-29,273062.32,802855.26
2025-08-30,273062.32,802855.26
2025-08-31,273062.32,802855.26
2025-09-01,273062.32,807441.47
2025-09-02,273062.32,802550.64
2025-09-03,273062.32,800204.17
2025-09-04,273062.32,792758.54
2025-09-05,273062.32,805482.21
2025-09-06,273062.32,805482.21
2025-09-07,273062.32,805482.21
2025-09-08,273062.32,810414.32
2025-09-09,273062.32,815666.22
2025-09-10,273062.32,818817.72
2025-09-11,273062.32,821338.4
2025-09-12,273062.32,825692.15
2025-09-13,273062.32,825692.15
2025-09-14,273062.32,825692.15
2025-09-15,273062.32,824826.7
2025-09-16,273062.32,825991.14
2025-09-17,273062.32,835817.88
2025-09-18,273062.32,827409.57
2025-09-19,273062.32,826533.96
2025-09-20,273062.32,826533.96
2025-09-21,273062.32,826533.96
2025-09-22,273062.32,824765.42
2025-09-23,273062.32,822429.34
2025-09-24,273062.32,830033.5
2025-09-25,273062.32,830927.21
2025-09-26,273062.32,822167.8
2025-09-27,273062.32,822167.8
2025-09-28,273062.32,822167.8
2025-09-29,273062.32,834120.71
2025-09-30,273062.32,836991.8
2025-10-01,311641.84,875282.13
2025-10-02,311641.84,882040.82
2025-10-03,311641.84,886035.91
2025-10-04,311641.84,889064.02
2025-10-05,311641.84,889064.02
2025-10-06,311641.84,887723.81
2025-10-07,311641.84,882998.31
2025-10-08,311641.84,876874.8
2025-10-09,311641.84,876837.3
2025-10-10,311641.84,867946.66
2025-10-11,311641.84,867946.66
2025-10-12,311641.84,867946.66
2025-10-13,311641.84,840403.96
2025-10-14,311641.84,840403.96
2025-10-15,311641.84,849798.93
2025-10-16,311641.84,854677.01
2025-10-17,311641.84,854822.57
2025-10-18,311641.84,841615.99
2025-10-19,311641.84,841615.99
2025-10-20,311641.84,852147.26
2025-10-21,311641.84,861228.99
2025-10-22,311641.84,858575.37
2025-10-23,311641.84,862088.59
2025-10-24,311641.84,867087.58
2025-10-25,311641.84,867082.58
2025-10-26,311641.84,867089.16
2025-10-27,311641.84,871742.41
2025-10-28,311641.84,870436.45
2025-10-29,311641.84,872305.1
2025-10-30,311641.84,871069.15
2025-10-31,311641.84,861232.15
2025-11-01,311641.84,861215.67
2025-11-02,311641.84,861215.67
2025-11-03,311641.84,863387.18
2025-11-04,311641.84,860811.95
2025-11-05,311641.84,857901.6
2025-11-06,311641.84,871297.41
2025-11-07,311641.84,866209.91
2025-11-08,311641.84,866222.41
2025-11-09,311641.84,866222.40967
2025-11-10,311641.84,866222.40967
2025-11-11,311641.84,879568.7727800000
2025-11-12,318680.777083163000000000,880610.8945600000
2025-11-13,318680.777083163000000000,885752.6266800000
2025-11-14,318680.777083163000000000,891599.3794700000
2025-11-15,318680.777083163000000000,883174.3604200000
2025-11-16,318680.777083163000000000,883180.9394200000
2025-11-17,318680.777083163000000000,883180.9394200000
